-119.793,37.675	CA	El Portal	      2 El Portal
-119.824,34.436	CA	Goleta	     19 Goleta
-119.855,37.882	CA	Mather	     16 Mather
-119.864,34.414	CA	Isla Vista	      1 Isla Vista
-120.007,38.911	CA	South Lake Tahoe	      5 South Lake Tahoe	      1 Save Lake Tahoe	      1 S Lake Tahoe	      1 Barton Lake Tahoe	      1 So Lake Tahoe
-120.064,36.962	CA	Madera	     32 Madera
-120.082,39.227	CA	Carnelian Bay	      2 Carnelian Bay
-120.117,34.668	CA	Los Olivos	      2 Los Olivos
-120.13,40.144	CA	Herlong	      1 Herlong
-120.131,34.609	CA	Santa Ynez	      1 Santa Ynez
-120.141,39.171	CA	Tahoe City	      2 Tahoe City
-120.172,34.585	CA	Solvang	      2 Solvang
-120.174,41.529	CA	Cedarville	      1 Cedarville California	      1 Cedarville CA
-120.193,34.614	CA	Buellton	      1 Buellton
-120.211,39.204	CA	Olympic Valley	      1 Olympic Valley
-120.212,39.326	CA	Truckee	      6 Truckee	      1 Tahoe Forest
-120.245,39.676	CA	Loyalton	      1 Loyalton
-120.279,34.741	CA	Los Alamos	      1 Los Alamos CA
-120.382,37.983	CA	Sonora	      6 Sonora	      1 Sonora Community
-120.384,36.150	CA	Coalinga	      6 Coalinga
-120.435,34.953	CA	Santa Maria	      7 Santa Maria
-120.458,34.64	CA	Lompoc	      3 Lompoc
-120.465,38.138	CA	Murphys	      2 Murphys
-120.47,39.81	CA	Portola	      2 Portola
-120.476,35.043	CA	Nipomo	      2 Nipomo
-120.486,37.301	CA	Merced	      8 Merced
-120.498,37.663	CA	La Grange	      1 La Grange	      1 LaGrange
-120.529,35.517	CA	Creston	      1 Creston
-120.533,34.753	CA	Vandenberg AFB	      3 Vandenberg AFB	      1 Vandenberg Air Force Base
-120.542,41.487	CA	Alturas	      1 Alturas
-120.569,37.382	CA	Castle AFB	      1 Castle AFB
-120.572,38.432	CA	Pioneer	      1 Pioneer
-120.577,35.124	CA	Arroyo Grande	      3 Arroyo Grande
-120.622,35.121	CA	Grover Beach	      1 Grover Beach
-120.640,40.427	CA	Susanville	      1 Susanville
-120.645,39.753	CA	Graeagle	      1 Graeagle
-120.663,35.286	CA	San Luis Obispo	    113 San Luis Obispo	      1 San luis Obispo	      1 San Louis Obispo	      1 Luis Obispo	      1 California Polytechnic State	      1 San Luis Obipso	      1 San Luis Obisto
-120.663,38.594	CA	Fair Play	      1 Fair Play
-120.666,38.738	CA	Camino	      1 Camino
-120.668,35.157	CA	Pismo Beach	      1 Pismo Beach
-120.669,35.489	CA	Atascadero	      7 Atascadero
-120.681,38.196	CA	San Andreas	      1 San Andreas
-120.71,35.554	CA	Templeton	      3 Templeton
-120.727,35.634	CA	Paso Robles	      3 Paso Robles
-120.753,38.503	CA	Fiddletown	      6 Fiddletown	      1 Fiddleton
-120.755,35.200	CA	Avila Beach	      1 Avila Beach
-120.773,38.347	CA	Jackson	      4 Jackson
-120.786,37.436	CA	Delhi	      1 Delhi
-120.804,38.728	CA	Placerville	     16 Placerville
-120.827,35.311	CA	Los Osos	      1 Los Osos
-120.830,38.382	CA	Sutter Creek	      1 Sutter Creek
-120.846,35.378	CA	Morro Bay	      1 Morro Bay
-120.846,37.495	CA	Turlock	     48 Turlock	      1 California State University-Stanislaus	      1 California State University Stanislaus	      1 CSU Stanislaus	      1 California State College Stanislaus	      1 California State Univ.-Stanislaus
-120.847,37.892	CA	Eugene	      4 Eugene
-120.872,37.764	CA	Oakdale	      4 Oakdale
-120.913,37.828	CA	Valley Home	      3 Valley Home	      1 Valley Home Virginia
-120.950,39.936	CA	Quincy	      1 Quincy California	      1 Quincy CA
-120.968,39.153	CA	Chicago Park	      1 Chicago Park	      1 Chicago Pk
-120.969,37.393	CA	Hilmar	      1 Hilmar
-120.972,39.037	CA	Weimar	      1 Weimar
-120.989,38.678	CA	Cameron Park	      5 Cameron Park	      5 Cameron Pk
-121,37.638	CA	Modesto	     58 Modesto
-121.004,37.93	CA	Farmington	      1 Farmington
-121.014,37.790	CA	Escalon	      1 Escalon	      1 Escolon
-121.019,39.263	CA	Nevada City	      3 Nevada City
-121.059,39.219	CA	Grass Valley	      5 Grass Valley
-121.078,38.677	CA	El Dorado Hills	      5 El Dorado Hills
-121.079,38.896	CA	Auburn	      8 Auburn
-121.085,38.5	CA	Rancho Murieta	      1 Rancho Murieta
-121.127,36.211	CA	King City	      1 King City
-121.139,37.739	CA	Ripon	      1 Ripon CA	      1 Ripon CA USA	      1 Ripon California
-121.163,38.682	CA	Folsom	      9 Folsom
-121.192,35.647	CA	San Simeon	      1 San Simeon
-121.193,38.821	CA	Loomis	      1 Loomis
-121.228,38.678	CA	Orangevale	      1 Orangevale
-121.231,37.799	CA	Manteca	      2 Manteca
-121.234,38.79	CA	Rocklin	      4 Rocklin
-121.235,38.763	CA	Granite Bay	      1 Granite Bay
-121.27,38.643	CA	Fair Oaks	      1 Fair Oaks
-121.271,37.885	CA	French Camp	      3 French Camp	      3 San Joaquin General
-121.272,38.698	CA	Citrus Heights	      5 Citrus Heights	      5 Citrus Hts
-121.277,38.549	CA	Mather AFB	      2 Mather AFB
-121.285,38.748	CA	Roseville	     22 Roseville	      1 Sacramento/Roseville	      1 Rosewell California
-121.291,37.954	CA	Stockton	    264 Stockton	      1 Stocton	      1 Sockton	      1 Conquest Imaging	      1 Stockton State Hospital	      1 Stockton State Hosp	      1 Pacific CA	      1 Pacific CA USA
-121.296,36.720	CA	Paicines	      1 Paicines
-121.298,38.885	CA	Lincoln	      1 Lincoln CA	      1 Lincoln CA USA	      1 Lincoln California
-121.301,38.153	CA	Woodbridge	      1 Woodbridge
-121.303,38.574	CA	Rancho Cordova	     43 Rancho Cordova
-121.310,38.271	CA	Galt	      1 Galt
-121.314,38.124	CA	Lodi	      1 Lodi CA	      1 Lodi California	      1 Lodi Memorial	      1 Lodi CA USA
-121.363,36.424	CA	Soledad	      1 Soledad CA	      1 Soledad California
-121.328,38.625	CA	Carmichael	     18 Carmichael	      1 Carichael
-121.368,39.105	CA	Beale AFB	      4 Beale AFB	      3 Beale Air Force Base	      1 Camp Beale
-121.374,38.409	CA	Elk Grove	      7 Elk Grove
-121.395,38.669	CA	McClellan	      2 McClellan	      2 Mcclellan
-121.396,38.662	CA	McClellan AFB, Sacramento	      2 McClellan Air Force Base	      1 McClellan A.F.B
-121.403,36.852	CA	Hollister	      2 Hollister	      2 Hazel Hawkins
-121.418,39.242	CA	Browns Valley	      1 Browns Valley
-121.425,41.041	CA	McArthur	      1 Mcarthur	      1 McArthur
-121.426,37.74	CA	Tracy	      3 Tracy
-121.439,38.508	CA	South Sacramento	      7 South Sacramento
-121.472,38.51	CA	Cordova, Sacramento	      1 Cordova
-121.482,41.954	CA	Tulelake	      1 Tulelake
-121.488,38.772	CA	Pleasant Grove, Sacramento	      1 Pleasant Grove
-121.491,38.579	CA	Sacramento	   3401 Sacramento	      7 Sacremento	      2 Sacrament	      1 Sarcramento	      1 Sacromento	      1 Sacramentro	      1 Sacramentp	      1 Sacramenlo	      1 Sacarmento	      1 Sacaramento	      5 Davis Sacramento	      5 Davis Medical	      1 Sacramen	      1 Rio Linda	      1 Scramento	      1 Children Northern California	      1 Children No Calif
-121.512,38.244	CA	Walnut Grove	      1 Walnut Grove
-121.517,36.57	CA	Chualar	      1 Chualar
-121.518,38.591	CA	Broderick	      1 Broderick
-121.538,36.846	CA	San Juan Bautista	      1 San Juan Bautista
-121.55,38.571	CA	West Sacramento	     40 West Sacramento	      1 W. Sacramento	      1 West Sacrameto	      1 West-Sacramento
-121.556,39.514	CA	Oroville	      5 Oroville	      1 Feather River Hatchery
-121.56,39.124	CA	Linda	      1 Linda CA	      1 Linda California
-121.572,37.004	CA	Gilroy	      3 Gilroy
-121.591,39.146	CA	Marysville	      3 Marysville
-121.608,39.75	CA	Paradise	      4 Paradise
-121.639,36.123	CA	Slates Hot Springs	      1 Slates Hot Springs	      1 Esalen
-121.643,37.342	CA	Mt Hamilton	      4 Mt. Hamilton	      4 Lick
-121.655,36.671	CA	Salinas	     49 Salinas	      1 Salinias
-121.661,36.796	CA	Prunedale	      1 Prunedale
-121.661,37.125	CA	Morgan Hill	      8 Morgan Hill
-121.678,39.131	CA	Yuba City	      4 Yuba City	      1 Yurba City
-121.69,38.548	CA	El Macero	      1 El Macero
-121.697,39.366	CA	Gridley	      1 Gridley
-121.713,37.996	CA	Oakley	      3 Oakley
-121.723,36.840	CA	Royal Oaks	      1 Royal Oaks California	      1 Royal Oaks CA
-121.737,36.481	CA	Carmel Valley	      3 Carmel Valley	      1 Carmel Valley Village
-121.745,38.547	CA	Davis	  12373 Davis	      1 in Davis	      1 Dayis	      1 Davies	      1 Davi	      1 Cognitive Liberty	      1 Daivs	      1 California National Primate	      1 William R. Pritchard	      1 California-Devis	      1 Arcadia Biosciences Davis	      1 Davis NC USA
-121.755,36.909	CA	Watsonville	      7 Watsonville
-121.758,37.675	CA	Livermore	   1001 Livermore	      1 Livermor	      1 Livermmore	      1 MH Chew
-121.773,38.678	CA	Woodland	     10 Woodland
-121.781,36.624	CA	Fort Ord, Monterey	     22 Fort Ord	      1 Ford Ord	      1 Ft Ord
-121.785,36.792	CA	Moss Landing	     58 Moss Landing	     5 Monterey Bay Aquarium Research
-121.811,36.661	CA	Marina	      2 Marina CA
-121.816,38.445	CA	Dixon	      5 Dixon
-121.82,38.016	CA	Antioch	      4 Antioch
-121.842,39.732	CA	Chico	     90 Chico
-121.853,36.604	CA	Seaside	      4 Seaside	      1 California State University-Monterey Bay	      1 California State University Monterey Bay	      1 California State University at Monterey Bay	      1 Seaside Monterey
-121.870,39.625	CA	Durham	      6 Durham CA	      6 Durham California
-121.877,37.658	CA	Pleasanton	     67 Pleasanton	      1 Plesanton	      1 Pleaston
-121.892,36.976	CA	Aptos	      8 Aptos
-121.885,38.028	CA	Pittsburg	      1 Pittsburg
-121.897,36.598	CA	Monterey	     69 Monterey	      1 Montery	      1 Monterrey California	      1 Monterrey CA	      1 Monterrey Point	      1 Monterrey CA USA
-121.898,37.433	CA	Milpitas	     14 Milpitas
-121.905,37.353	CA	San Jose	   1034 San Jose	     10 Santa Clara Valley	     10 Almaden	      1 SanJose	      1 Evergreen Valley	      1 Palmer West	      1 SJSU
-121.907,40.866	CA	Hillcrest	      1 Hillcrest
-121.917,37.704	CA	Dublin	     20 Dublin	      1 Park Air Force Base	      1 Parks Air Force Base	      1 Pk Air Force Base
-121.919,36.619	CA	Pacific Grove	    168 Pacific Grove	      5 Hopkins Marine Station	      5 Hopkins Marine Station of Stanford	      5 Hopkins Marine Station Stanford
-121.924,36.554	CA	Carmel-By-The-Sea	      7 Carmel
-121.937,37.943	CA	Clayton	      1 Clayton
-121.939,38.268	CA	Travis AFB, Fairfield	    146 Travis Air Force Base	     60 Travis AFB	      2 Travis	      2 David Grant
-121.945,37.288	CA	Campbell	     21 Campbell
-121.947,36.566	CA	Pebble Beach	      2 Pebble Beach
-121.953,36.975	CA	Capitola	      2 Capitola
-121.954,37.355	CA	Santa Clara	    386 Santa Clara
-121.958,36.988	CA	Soquel	      5 Soquel
-121.967,37.777	CA	San Ramon	     67 San Ramon	      1 San Roman
-121.979,37.221	CA	Los Gatos	     30 Los Gatos	      1 Los Gatos-Saratoga
-121.982,37.551	CA	Fremont	    215 Fremont	      1 Freemont	      1 Fremonta
-121.987,37.233	CA	Monte Sereno	      2 Monte Sereno
-121.993,38.351	CA	Vacaville	     39 Vacaville
-121.994,38.523	CA	Winters	      2 Winters
-122.005,37.832	CA	Danville	     10 Danville
-122.008,39.204	CA	Colusa	     10 Colusa
-122.014,37.269	CA	Saratoga	      2 Saratoga
-122.015,37.858	CA	Alamo	      2 Alamo CA	      2 Alamo California
-122.018,37.05	CA	Scotts Valley	     13 Scotts Valley	      1 Scorts Valley
-122.025,37.981	CA	Concord	     98 Concord	      1 Conford
-122.026,37.588	CA	Union City	     85 Union City
-122.029,37.319	CA	Cupertino	     21 Cupertino
-122.03,37.536	CA	Newark	      4 Newark
-122.031,36.974	CA	Santa Cruz	   1345 Santa Cruz
-122.037,38.238	CA	Suisun City	      3 Suisun City	      1 Suisun
-122.038,37.372	CA	Sunnyvale	    484 Sunnyvale	      1 Sunnydale	      1 Suunyvale	      1 Onizuka AFB	      1 Onizuka Air	      1 SUNNYVALE
-122.044,38.249	CA	Fairfield	     30 Fairfield
-122.062,37.901	CA	Walnut Creek	    240 Walnut Creek	      1 Walnit Creek
-122.063,37.948	CA	Pleasant Hill	     13 Pleasant Hill
-122.073,37.05	CA	Felton	      2 Felton
-122.082,37.389	CA	Mountain View	    712 Mountain View	      5 Mt. View	      2 Mountainview	      1 Mt View	      1 Moutain View	        1 Dickinson Monoclonal	        1 Mountain ViewCA	        1 Yew Chung	        1 Mtn. View	        1 Mtn View	        1 Montainview	        1 Mountain VIew	        1 Microsoft Research Silicon
-122.064,37.409	CA	Moffett Field, Mountain View	      100 Moffett Field	      100 NASA ARC	        1 Moffet Field	        1 Moffewtt Field	        1 Mofffett Field	        1 Moffett field	        1 Santa Cruz at Moffett Field	        1 NASA Ames	        1 NASA-Ames	        1 Moffet-Field
-122.086,37.671	CA	Hayward	    374 Hayward	      1 Wayward	      1 Hayword	      1 Chabot	      1 California State University East Bay	      1 California State University-East Bay	      1 California State University Eastbay
-122.086,37.695	CA	Castro Valley	      8 Castro Valley	      1 Sutter Health Eden
-122.103,37.077	CA	Ben Lomond	      1 Ben Lomond
-122.114,37.382	CA	Los Altos	     74 Los Altos	      7 David and Lucile Packard
-122.127,37.126	CA	Boulder Creek	      8 Boulder Creek
-122.127,37.681	CA	San Lorenzo	     13 San Lorenzo
-122.127,37.853	CA	Moraga	     28 Moraga	      1 Morga
-122.128,37.891	CA	Lafayette	     18 Lafayette	      1 Lafeyette
-122.135,38.014	CA	Martinez	    329 Martinez	      1 Martinez and Mather	      1 Davis and Martinez
-122.139,37.385	CA	Los Altos Hills	      6 Los Altos Hills	      1 Los Altos Hill
-122.14,37.473	CA	East Palo Alto	      2 East Palo Alto
-122.153,38.052	CA	Benicia	      5 Benicia
-122.158,37.728	CA	San Leandro	     35 San Leandro
-122.161,37.445	CA	Palo Alto	   5874 Palo Alto	      4 Palto Alto	      2 Polo Alto	      2 Paolo Alto	      1 Paulo Alto	      1 Palo Alvo	      1 Palo-Alto	      1 PaloAlto	      1 palo Alto	      1 Palo Alta	      1 Wilson Sonsini	      1 Pali Alto	      1 Palo Alto and Los Angeles	      1 Pale Alto	      1 Palo Atro
-122.169,37.431	CA	Stanford	   8031 Stanford	     11 Standford	      2 Standord	      1 Stanfrord	      1 Santford	      1 StanfordCA	      1 Stanford GA	      1 Lane Medical Library	      1 Moulton Wall
-122.178,37.455	CA	Menlo Park	   1270 Menlo Park	      2 Mento Park	      1 Manlo Park	      1 Menlo Park CA	      1 MenloPark	      1 Menio Park	      1 Menlo-Park	      1 Menlo Par	      1 Menlo Pk	      1 Menio Pk
-122.189,37.883	CA	Orinda	     35 Orinda
-122.195,39.747	CA	Orland	      3 Orland
-122.198,37.462	CA	Atherton	      1 Atherton
-122.203,37.14	CA	Eagle Rock, Los Angeles	      3 Eagle Rock
-122.22,37.415	CA	SLAC, Menlo Park	      1 SLAC
-122.226,38.047	CA	Crockett	      1 Crockett California	      1 Crockett CA
-122.227,37.381	CA	Portola Valley	     12 Portola Valley
-122.227,37.484	CA	Redwood City, San Mateo	    357 Redwood City	      1 RedwoodCity	      1 Redwood California	      1 Redwood CA	      1 Redwood city
-122.233,37.825	CA	Piedmont	     12 Piedmont
-122.233,38.029	CA	Rodeo	      2 Rodeo
-122.235,40.178	CA	Red Bluff	      2 Red Bluff
-122.245,37.767	CA	Alameda	    360 Alameda	      1 in Alameda	      1 Almeda	      1 Alemeda	      1 Alamdea	      1 ALameda
-122.246,37.536	CA	Redwood Shores	      4 Redwood Shores
-122.252,37.429	CA	Woodside	      4 Woodside
-122.255,38.101	CA	Vallejo	     63 Vallejo	      1 Vaflejo	      1 Mare Island	      1 Mare Isl	      1 Valejo
-122.262,37.504	CA	San Carlos	     55 San Carlos
-122.267,40.631	CA	Bella Vista	      1 Bella Vista
-122.265,38.01	CA	Hercules	     43 Hercules
-122.269,37.561	CA	Foster City, San Mateo	    419 Foster City	      1 Goster City	      1 Fosler City	      1 Forest City	      1 Foster Cit	      1 Forter City	      1 FosterCity	      1 Foster-City
-122.271,37.87	CA	Berkeley	  13160 Berkeley	     36 Berkley	     36 Berkely	      2 Berkerley	      1 erkeley	      1 Berkkeley	      1 Berkele	      1 Berkekey	      1 Barkeley	      3 Berkeley Berkeley	      2 Berkeley/Alameda	      1 Berkeley-Berkeley	      1 Alameda/Berkeley	      1 Pacific Lutheran Theological	      1 Berkelye	      1 San Francisco and Berkeley	      1 Berkeley and San Francisco	      1 Lawrence Berkeley	      1 Crocker Radiation	      1 Wills Neuroscience	      1 Choy Laboratory
-122.273,37.805	CA	Oakland	   2045 Oakland	      1 Okland	      1 Oatland	      1 of Oakland	      1 Holy Names	      1 Highland General	      1 ACMC Highland	      1 Oakland and Richmond
-122.274,37.908	CA	Kensington	      2 Kensington
-122.275,37.317	CA	La Honda	      2 La Honda
-122.276,37.518	CA	Belmont	     51 Belmont	      1 Notre Dame de Namur
-122.279,38.279	CA	Imola	      1 Imola
-122.292,38.180	CA	American Canyon	      1 American Canyon
-122.285,38.299	CA	Napa	     46 Napa
-122.291,38.004	CA	Pinole	     20 Pinole	      2 Pinle
-122.298,37.887	CA	Albany	    475 Albany
-122.302,37.837	CA	Emeryville	    935 Emeryville	      1 Meryville	      1 in Emeryville	      1 Everyville	      1 Emergville	      1 Emoryville	      1 Emeryille	      1 Emervyille	      1 Emmeryville	      1 Eureka Therapeutics	      1 Emeryvil	      1 Emery-ville
-122.312,37.916	CA	El Cerrito	      6 El Cerrito	      1 EL Cerrito
-122.314,37.965	CA	El Sobrante	      1 El Sobrante
-122.315,37.547	CA	San Mateo	     96 San Mateo	      1 San MateoCA
-122.325,40.446	CA	Anderson	      1 Anderson CA	      1 Anderson California
-122.333,40.513	CA	Pacheco	      1 Pacheco
-122.341,37.96	CA	San Pablo	     17 San Pablo
-122.343,37.938	CA	Richmond	    533 Richmond
-122.35,37.58	CA	Burlingame	     93 Burlingame	      1 Bullingame	      1 Burlingame-San Mateo	      1 Bingame
-122.352,41.319	CA	Mt Shasta	      1 Mt. Shasta	      1 Mt Shasta	      1 Mount Shasta
-122.356,37.578	CA	Hillsborough	      4 Hillsborough
-122.362,38.403	CA	Yountville	      1 Yountville
-122.384,41.425	CA	Weed	      1 Weed
-122.391,37.757	CA	Potrero Hill, San Francisco	      1 Potrero San Francisco
-122.392,37.250	CA	Pescadero	      1 Pescadero
-122.393,40.588	CA	Redding	     33 Redding
-122.400,37.599	CA	Millbrae	      1 Millbrae
-122.403,37.686	CA	Brisbane	      7 Brisbane
-122.413,37.656	CA	South San Francisco	   2766 South San Francisco	     31 S. San Francisco	      2 SouthSan Francisco	      1 S San Francisco	      1 s San Francisco	      1 Souty San Francisco	      1 South San Fransisco	      1 South San Franscisco	      1 South San Franciso	      1 South San-Francisco	      1 South San francisco	     14 So. San Francisco	      2 South Francisco	      1 So San Francisco	      1 Portola Pharmaceuticals
-122.414,37.624	CA	San Bruno, San Mateo	     20 San Bruno
-122.414,38.439	CA	Oakville	      1 Oakville
-122.42,37.779	CA	San Francisco	  28017 San Francisco	     15 San Fransisco	     14 San Franciso	     11 San Franscisco	      4 San Fancisco	      3 SanFrancisco	      2 San Francsico	      2 San-Francisco	      2 San francisco	      2 San Francisc	      1 Sat Francisco	      1 San Francisio	      1 San Francisico	      1 San Franciscos	      1 San Franciscoa	      1 SAn Francisco	      1 San Fran-cisco	      1 San Francicso	      1 Sa Francisco	      1 and San Francisco	      5 San Francisco San Francisco	      5 Francisco	      1 San FranciscoSan Francisco	      1 San Francisco. San Francisco	      1 M San Francisco	      1 San Fran	      1 Laguna Research	      1 Langley Porter	      1 Langley-Porter	      1 Hastings College of the Law	      1 Hastings College of Law	      1 Anshen + Allen	      1 Saybrook	      1 Sha'ar Zahav	      1 Gladstone Institutes	      1 Gladstone Institute	      1 Mount Zion	      1 Mt Zion	      1 Mt. Zion	      1 MT Zion	      1 San Fransico	      1 Sun Francisco	      1 SanFransicso	      1 Dugoni	      1 Helen Diller Family	      1 Smith-Kettlewell	      1 Edyth Broad	      1 Haight Ashbury	      1 San Fransicso	      1 Mission Bay
-122.429,37.463	CA	Half Moon Bay, San Mateo	      3 Half Moon Bay
-122.442,38.572	CA	Angwin	      1 Angwin
-122.453,37.784	CA	Laurel Heights	      1 Laurel Heights	      1 Laurel Hts
-122.455,37.789	CA	Presidio Heights, San Francisco	    336 Presidio of San Francisco	      3 Presidio San Francisco	      1 Presidio of San Franciso	      1 Presidio of San Frnacisco
-122.457,38.292	CA	Sonoma	      9 Sonoma
-122.466,37.881	CA	Tiburon	     27 Tiburon
-122.467,37.875	CA	Belvedere	      2 Belvedere
-122.47,37.502	CA	El Granada	      1 El Granada
-122.472,38.55	CA	Deer Park	      5 Deer Park	      5 Deer Pk
-122.473,37.691	CA	Daly City	    126 Daly City	      1 Dale City
-122.489,37.859	CA	Sausalito	     60 Sausalito	      1 Saisalito	      1 Fort Baker	      1 Sausamo	      1 Ft Baker	      1 Marin Headlands	      1 Ft Cronkhite
-122.496,37.607	CA	Pacifica	      2 Pacifica CA	      2 Pacifica California	      2 Pacifica CA USA
-122.501,38.501	CA	St Helena	      2 Saint Helena	      2 St Helena	      2 St. Helena
-122.503,37.521	CA	Moss Beach	      2 Moss Beach
-122.51,38.336	CA	Eldridge	     12 Eldridge	      1 Sonoma State Hospital
-122.515,37.542	CA	Montara	      1 Montara
-122.52,37.946	CA	Greenbrae, San Rafael	     50 Greenbrae	      5 Marin General
-122.524,38.364	CA	Glen Ellen	      1 Glen Ellen
-122.527,37.925	CA	Corte Madera	     28 Corte Madera	      1 Corte Medera	      1 Corte Madero
-122.532,37.975	CA	San Rafael	     81 San Rafael	      1 San Raphael CA	      1 San Raphael California
-122.535,37.935	CA	Larkspur	     19 Larkspur
-122.537,41.638	CA	Grenada	      1 Grenada CA	      1 Grenada California
-122.547,37.95	CA	Kentfield	      2 Kentfield	      1 George Westlake
-122.548,37.908	CA	Mill Valley	     26 Mill Valley
-122.562,37.974	CA	San Anselmo	      8 San Anselmo
-122.567,38.803	CA	Hidden Valley Lake	      2 Hidden Valley Lake
-122.568,38.106	CA	Novato	    246 Novato	      2 Buck Institute	      2 Buck Inst	      2 Navato
-122.597,37.988	CA	Fairfax	      1 Fairfax California	      1 Fairfax CA	      1 Fairfax CA USA
-122.636,41.731	CA	Yreka	      2 Yreka
-122.644,38.232	CA	Petaluma	     15 Petaluma	      1 Peta Luma	      1 Petaluma Valley Home
-122.666,38.296	CA	Penngrove	      1 Penngrove
-122.687,37.898	CA	Stinson Beach	      3 Stinson Beach
-122.689,37.91	CA	Bolinas	      3 Bolinas
-122.691,38.015	CA	Forest Knolls	      1 Forest Knolls
-122.702,38.011	CA	Lagunitas	      1 Lagunitas
-122.708,38.323	CA	Cotati	      1 Cotati
-122.712,38.344	CA	Rohnert Park	     40 Rohnert Park	      1 Rohner Park	      1 Sonoma State University	      1 Sonoma State University Sonoma	      1 California State College Sonoma	      1 Rohnert Pk
-122.712,38.438	CA	Santa Rosa	    102 Santa Rosa	      1 Rosa Junior
-122.751,38.453	CA	Monroe	      1 Monroe
-122.772,38.495	CA	Fulton	      1 Fulton CA	      1 Fulton California	      1 Fulton CA USA
-122.790,38.041	CA	Olema	      1 Olema
-122.806,38.068	CA	Point Reyes Station	      3 Point Reyes Station	      3 Pt. Reyes	      3 Pt. Reyes Stations	      1 Point Reyes	      1 Pt Reyes Station	      1 Pt Reyes
-122.813,38.549	CA	Windsor	      1 Windsor
-122.825,38.402	CA	Sebastopol	      9 Sebastopol	      1 Sebastpool	      1 Sebastapol
-122.834,38.977	CA	Kelseyville	      6 Kelseyville
-122.854,38.099	CA	Inverness	      1 Inverness
-122.859,41.611	CA	Fort Jones	      1 Fort Jones	      1 Ft Jones
-122.869,38.611	CA	Healdsburg	      1 Healdsburg
-122.893,38.163	CA	Marshall	      1 Marshall
-122.905,38.495	CA	Forestville	      1 Forestville
-122.907,39.163	CA	Upper Lake	      1 Upper Lake
-122.915,39.044	CA	Lakeport	      3 Lakeport
-122.948,38.407	CA	Occidental	      2 Occidental
-122.998,38.502	CA	Guerneville	      1 Guerneville
-123.018,38.806	CA	Cloverdale	      1 Cloverdale
-123.039,38.467	CA	Monte Rio	      1 Monte Rio
-123.046,38.336	CA	Bodega Bay	     70 Bodega Bay	      1 Bodega Marine
-123.117,38.972	CA	Hopland	      2 Hopland
-123.208,39.151	CA	Ukiah	      5 Ukiah	      1 Ukiab
-123.352,39.404	CA	Willits	      1 Willits
-123.428,38.682	CA	The Sea Ranch	      7 The Sea Ranch	      1 Sea Ranch
-123.462,41.814	CA	Happy Camp	      1 Happy Camp
-123.542,41.301	CA	Orleans	      1 Orleans
-123.534,38.772	CA	Gualala	      1 Gualala
-123.631,40.939	CA	Willow Creek	      1 Willow Creek
-123.690,38.971	CA	Manchester	      1 Manchester CA	      1 Manchester California	      1 Manchester CA USA
-123.712,41.059	CA	Hoopa	      4 Hoopa
-123.772,39.581	CA	Newport	      4 Newport
-123.795,40.101	CA	Garberville	      1 Garberville
-123.799,39.308	CA	Mendocino	      4 Mendocino
-123.167,39.131	CA	Talmage	      4 Talmage	      4 Mendocino State Hospital
-123.806,39.446	CA	Fort Bragg	      4 Fort Bragg	      4 Ft Bragg
-123.909,40.309	CA	Burlington	      1 Burlington
-124.086,40.868	CA	Arcata	    103 Arcata	      3 Humboldt State
-124.103,40.495	CA	Rio Dell	      1 Rio Dell
-124.106,40.946	CA	McKinleyville	      1 McKinleyville	      1 Mckinleyville
-124.141,41.062	CA	Trinidad	      8 Trinidad
-124.154,40.598	CA	Fortuna	      1 Fortuna
-124.16,40.803	CA	Eureka	     15 Eureka	      1 Coreka
-124.2,41.753	CA	Crescent City	      4 Crescent City	      1 Cresent City
-124.264,40.576	CA	Ferndale	     14 Ferndale
-102.22,40.079	CO	Wray	      1 Wray	      1 Bray
-102.308,40.579	CO	Holyoke	      1 Holyoke CO	      1 Holyoke Colo	      1 Holyoke Colorado	      1 Holyoke CO USA
-102.613,37.405	CO	Springfield	      1 Springfield CO	      1 Springfield Colorado
-102.619,38.088	CO	Lamar	      1 Lamar
-102.638,40.642	CO	Haxtun	      1 Haxtun
-103.153,38.099	CO	Fort Lyon	      5 Fort Lyon	      1 Ft Lyon	      1 Ft. Lyon
-103.206,40.626	CO	Sterling	      1 Sterling
-103.212,40.159	CO	Akron	      1 Akron
-103.518,40.325	CO	Hillrose	      4 Hillrose
-103.654,40.258	CO	Brush	      1 Brush CO	      1 Brush Colorado
-103.715,38.053	CO	Rocky Ford	      1 Rocky Ford
-103.801,40.255	CO	Fort Morgan	      1 Fort Morgan	      1 Ft Morgan
-104.247,37.372	CO	Model	      1 Model Colorado	      1 Model CO	      1 Model, CO USA
-104.468,39.344	CO	Kiowa	      1 Kiowa
-104.501,37.169	CO	Trinidad	      1 Trinidad
-104.600,39.360	CO	Elizabeth	      1 Elizabeth CO USA	      1 Elizabeth Colorado	      1 Elizabeth CO
-104.610,39.745	CO	Watkins	      1 Watkins CO
-104.637,38.259	CO	Pueblo	    141 Pueblo
-104.694,40.423	CO	Greeley	    163 Greeley	      1 Gresley	      1 Greely
-104.697,40.377	CO	Evans	      1 Evans CO	      1 Evans CO USA	      1 Evans Colorado
-104.701,38.825	CO	Peterson AFB	      1 Peterson Air Force Base	      1 Peterson AFB
-104.753,39.389	CO	Franktown	      1 Franktown
